key|S_Kr|S_Jp
804206|사기꾼|イカサマ
804207|사과 파이|アップルパイ
804208|취미를 공유할 수 있는 사람|趣味があう人
804209|모아둔 재산이 상당하다.|ギャンブルで稼いだ金額が相当な額になっている
804210|52kg|52kg
804211|ラスベガスショーの監督兼出演者|ラスベガスショーの監督兼出演者
804212|子供の時にラスベガスで撮った写真|子供の時にラスベガスで撮った写真
804301|5월 18일|5月18日
804302|B형|B型
804303|164cm|164cm
804304|B84-W57-H85|B84-W57-H85
804305|동생들|弟妹達
804306|파충류 전반|は虫類
804307|스튜|シチュー
804308|집안의 기둥이 되어 줄 수 있는 사람|一家の大黒柱になれる人
804309|과거에 잠깐 비행청소년이었던 시절이 있었다.|少しグレていた時期がある
804310|49kg|49kg
804311|カフェのマスター|カフェのマスター
804312|家族|家族
804401|2월 22일|2月22日
804402|B형|B型
804403|166cm|166cm
804404|B77-W55-H77|B77-W55-H77
804405|짝수, 대칭을 이루는 것|偶数、シンメトリー
804406|홀수, 비대칭|整ってないもの 
804407|쌍쌍바|ダブルサイズのアイスクリーム
804408|자신과 짝을 맞출 수 있는 사람|自分に合わせてくれる人
804409|왼쪽 가슴 밑에 점이 하나 있는 것|お尻の左側にほくろが一つあること
804410|44kg|44kg
804411|お嫁さんになること|お嫁さんになること
804412|二丁拳銃で戦う西部劇のポスター|二丁拳銃で戦う西部劇のポスター
804501|3월 1일|3月1日
804502|B형|B型
804503|148cm|148cm
804504|B70-W50-H71|B70-W50-H71
804505|각종 물품 리폼하기|DIY
804506|(자신이 보기에)예쁘지 않은 것|自分の美的センスとそぐわない物
804507|컵케이크|カップケーキ
804508|매사에 센스가 있는 사람|美的センスのある人
804509|심각할 정도로 기계치다|機械を直すのは得意だが操作は苦手（自分の作品除く）
804510|40kg|40kg
804511|インダストリアルデザイナー|インダストリアルデザイナー
804512|エマ作品コレクション|エマ作品コレクション
804601|2월 29일|2月29日
804602|A형|A型
804603|158cm|158cm
804604|B82-W58-H83|B82-W58-H83
804605|순정만화, 예쁜 옷|少女マンガ、可愛い服
804606|남자아이로 오해받는 일|男の子に間違われる事
804607|초밥|お寿司
804608|순정만화 주인공 같은 사람|少女マンガの王子様のような人
804609|옷장에 미니스커트가 잔뜩 있다|クロゼットの中にミニスカートがたくさんある
804610|46kg|46kg
804611|アイドル|アイドル
804612|可愛いドレスコレクション|可愛いドレスコレクション
804701|10월 30일|10月30日
804702|AB형|AB型
804703|157cm|157cm
804704|B85-W57-H86|B85-W57-H86
804705|요리, 요리도구 수집|料理、料理道具コレクション
804706|인스턴트 음식|ジャンクフード
804707|연어 요리|サケ料理
804708|어떤 음식이든 맛있게 잘 먹는 사람|どんな料理でもおいしく食べる人
804709|가끔 몰래 컵라면을 먹는다|時折無性にジャンクフードが食べたくなってしまう
804710|45kg|45kg
804711|一流シェフ|一流シェフ
804712|料理道具コレクション|料理道具コレクション
804901|7월 9일|7月9日
804902|B형|B型
804903|170cm|170cm
804904|B90-W57-H89|B90-W57-H89
804905|맛있는 술|おいしい酒
804906|한심한 남자|情けない男
804907|라조기|鶏肉のピリ辛炒め
804908|영웅의 자질이 보이는 사람|英雄の資質が見える人
804909|과거 동료에게 배반당해 죽을 뻔한 경험이 있다.|過去同僚に裏切られて死ぬところである経験がある。
804910|53kg|53kg
804911|53kg|中華料理屋社長
804912|中華料理屋社長|負荷
805001|12월 24일|12月24日
805002|불명|不明
805003|165cm|165cm
805004|B85-W58-H87|B85-W58-H87
805005|아이스크림|アイスクリーム
805006|뜨거운 물 전반(차, 온천 등)|お湯全般(お茶、温泉など)
805007|아이스크림|アイスクリーム
805008|자신에게 늘 관심을 가져주는 사람|自分にいつも興味を持ってくれる人
805009|과거 아주 뚱뚱했었다.|昔、とても太っていた
805010|48kg|48kg
805011|アイスクリームショップの店長|アイスクリームショップの店長
805012|冷凍庫の中のアイスクリームコレクション|冷凍庫の中のアイスクリームコレクション
805101|6월 30일|6月30日
805102|O형|O型
805103|163cm|163cm
805104|B88-W55-H87|B88-W55-H87
805105|음악 감상|音楽鑑賞
805106|모든 비효율적인 일|すべての非効率的なこと
805107|푸딩|プディング
805108|모든 면에서 평범한 보통 사람|平凡な普通の人
805109|자신만 빼고 부대가 전멸당한 경험이 있다.|所属していた部隊が、自分を除き全滅した事
805110|46kg|46kg
805111|普通のサラリーマン|普通のサラリーマン
805112|戦死した仲間のドッグタグ|戦死した仲間のドッグタグ
805201|7월 6일|7月6日
805202|B형|B型
805203|167cm|167cm
805204|B85-W60-H87|B85-W60-H87
805205|운동 (특히 수영)|運動(特に水泳)
805206|카운트 다운, 샤오이(조금 싫다)|時間に追われる事
805207|에너지 드링크|エネルギードリンク
805208|어떤 운동이든 잘 하는 남자|スポーツ万能な人
805209|다른 동료들의 비밀을 다 알고 있다는 것|常に水着を着ていること
805210|46kg|46kg
805211|水泳選手兼コーチ|水泳選手兼コーチ
805212|水泳大会の優勝トロフィー|水泳大会の優勝トロフィー
805301|2월 14일|2月14日
805302|AB형|AB型
805303|145cm|145cm
805304|B68-W48-H70|B68-W48-H70
805305|나탈리아|ナタリーのおっぱい
805306|매운 요리|辛い料理
805307|딸기가 잔뜩 들어간 파르페|イチゴパフェ
805308|나탈리아 같은 사람(?)|ナタリー
805309|밤마다 나탈리아의 침대에 숨어드는 것|夜ごとナタリーのベッドに隠れること
805310|37kg|37kg
805311|ナタリーの恋人|ナタリーの恋人
805312|ナタリーの恥ずかしい写真|ナタリーの恥ずかしい写真
805401|1월 15일|1月15日
805402|A형|A型
805403|163cm|163cm
805404|B82-W55-H83|B82-W55-H83
805405|드라이브|ドライブ
805406|미성년자 취급|子供扱い
805407|사천요리|四川料理
805408|자신이 보살펴 줄 수 있는 남동생 같은 사람|いつでも見守れる、弟のような人
805409|가끔 나이를 속이고 학생 할인을 받는 것|時々、学生を装い、割引サービスを利用している
805410|47kg|47kg
805411|お嫁さん。子供は3人。|お嫁さん。子供は3人。
805412|主人公に貰ったヘアピン|主人公に貰ったヘアピン
805501|5월 5일|5月5日
805502|B형|B型
805503|169cm|169cm
805504|B89-W59-H88|B89-W59-H88
805505|독서(주로 연애소설)|少女マンガ
805506|성숙한 자신의 몸매, 어른 취급|大人扱い、自分の大きな胸
805507|푸딩|キッシュ
805508|자신을 포용해 줄 수 있는 사람|包容力のある人
805509|남몰래 하고 있는 코스튬플레이|コスプレイヤーとして活動している
805510|51kg|51kg
805511|マンガ家|マンガ家
805512|マンガコレクション|マンガコレクション
805601|11월 21일|11月21日
805602|A형|A型
805603|155cm|155cm
805604|B76-W52-H78|B76-W52-H78
805605|가사 전반 (특히 청소)|家事全般。特に掃除と洗濯
805606|더러운 것|汚い物
805607|우유|牛乳
805608|깔끔하고 집안을 이끌 수 있는 남자|すっきりしていて家を導くことができる男
805609|동료들의 팬티를 수집한 것|部隊員のパンツを収集している事
805610|42kg|42kg
805611|専業主婦|専業主婦
805612|パンツ コレクション|パンツ コレクション
805701|7월 17일|7月17日
805702|O형|O型
805703|165cm|165cm
805704|B84-W61-H86|B84-W61-H86
805705|운동 (특히 육상)|運動全般（特に陸上）
805706|나태한 사람|怠け者
805707|티본 스테이크|Tボーンステーキ
805708|요리를 잘하며 자상한 사람|料理上手で優しい人
805709|엄청난 대식가라는 것|物凄く大食いである
805710|49kg|49kg
805711|オリンピックに出て金メダルを取ること|オリンピックに出て金メダルを取ること
805712|母が最初に買ってくれた陸上スパイク|母が最初に買ってくれた陸上スパイク
805801|6월 21일|6月21日
805802|O형|O型
805803|173cm|173cm
805804|B88-W59-H89|B88-W59-H89
805805|주사 찌르기, 낮잠, 술|注射、昼寝、酒
805806|집착하는 남자|しつこい男
805807|술이라면 뭐든지!|お酒なら何でも！
805808|자신의 자유로움을 받아줄 수 있는 남자|束縛しない人
805809|대기업 회장의 딸이라는 것.|大企業会長の隠し子であること
805810|56kg|56kg
805811|自由に生活すること。|自由に生活すること。
805812|母からもらった、ゴージャスなファーコート|母からもらった、ゴージャスなファーコート
805901|11月4日|11月4日
805902|AB型|AB型
805903|175cm|175cm
805904|B93-W59-H90|B93-W59-H90
805905|研究|研究
805906|運動|運動
805907|コーヒー、カフェイン|コーヒー、カフェイン
805908|自分をサポートして、支えてくれる人|自分をサポートして、支えてくれる人
805909|カインの事を尊敬していた|カインの事を尊敬していた
805910|55kg|55kg
805911|死ぬまで研究を続ける事|死ぬまで研究を続ける事
805912|リベレーションの因子サンプル|リベレーションの因子サンプル
806001|5月21日|5月21日
806002|B型|B型
806003|165cm|165cm
806004|B80-W56-H85|B80-W56-H85
806005|ロックミュージック|ロックミュージック
806006|音楽をバカにされる事|音楽をバカにされる事
806007|ビール|ビール
806008|ロック好きで、歌うのも好きな人|ロック好きで、歌うのも好きな人
806009|実は可愛いものが大好き|実は可愛いものが大好き
806010|51kg|51kg
806011|ロッカーとして名を残す事|ロッカーとして名を残す事
806012|自分の歌が詰まった音楽プレイヤー|自分の歌が詰まった音楽プレイヤー
806101|7月23日|7月23日
806102|O型|O型
806103|161cm|161cm
806104|B76-W54-H82|B76-W54-H82
806105|大きな動物|大きな動物
806106|昆虫 (脚が多いほど苦手)|昆虫 (脚が多いほど苦手)
806107|クリームポタージュ|クリームポタージュ
806108|世界を救うヒーロー！|世界を救うヒーロー！
806109|ないよ！|ないよ！
806110|48kg|48kg
806111|世界を救う！|世界を救う！
806112|家族との思い出が詰まったロザリオ|家族との思い出が詰まったロザリオ
897001|【발더】츠쿠요미 탄생일|11月7日
897002|【발더】츠쿠요미 혈액형|O型
897003|【발더】츠쿠요미 신장|167cm
897004|【발더】츠쿠요미 3 사이즈|B84-W58-H84
897005|【발더】츠쿠요미 좋아하는 것|司令官のお世話
897006|【발더】츠쿠요미 싫어하는 것|古風な自分
897007|【발더】츠쿠요미 좋아하는 음식|肉じゃが
897008|【발더】츠쿠요미 이상형|困ってる人を見捨てない人
897009|【발더】츠쿠요미 남에게 말할 수 없는 비밀|勝負下着を持っている
897010|【발더】츠쿠요미 체중|54kg
897011|【발더】츠쿠요미 장래희망|記憶を取り戻す
897012|【발더】츠쿠요미 나만의 보물|愛刀
897101|【발더】미나즈키 소라 탄생일|2月25日
897102|【발더】미나즈키 소라 혈액형|O型
897103|【발더】미나즈키 소라 신장|162cm
897104|【발더】미나즈키 소라 3 사이즈|B87-W51-H85
897105|【발더】미나즈키 소라 좋아하는 것|家庭的な料理（作ってもらった物）
897106|【발더】미나즈키 소라 싫어하는 것|卑劣な行為
897107|【발더】미나즈키 소라 좋아하는 음식|ショートケーキ
897108|【발더】미나즈키 소라 이상형|諦めない人
897109|【발더】미나즈키 소라 남에게 말할 수 없는 비밀|旅行に行くと必ず迷子になる
897110|【발더】미나즈키 소라 체중|47kg
897111|【발더】미나즈키 소라 장래희망|お嫁さん
897112|【발더】미나즈키 소라 나만의 보물|妹
897201|【발더】스즈미야 나기 탄생일|4月21日
897202|【발더】스즈미야 나기 혈액형|A型
897203|【발더】스즈미야 나기 신장|170cm
897204|【발더】스즈미야 나기 3 사이즈|B86-W55-H83
