key|EBSS_Kr|EBSS_Jp
10240064|どうして？\nミーシャ達を保護した時、一緒に使えそうなものが発見されなかったっけ。|どうして？\nミーシャ達を保護した時、一緒に使えそうなものが発見されなかったっけ。
10240065|……戦車ね。でもあれはもう使えないわ。|……戦車ね。でもあれはもう使えないわ。
10240066|まさか故障したとか？|まさか故障したとか？
10240067|そのまさか、よ。|そのまさか、よ。
10240068|だが、チハのことは一番アピス達がわかっている。\n救出作戦にはぜひ参加してほしいんだが……。|だが、チハのことは一番アピス達がわかっている。\n救出作戦にはぜひ参加してほしいんだが……。
10240069|じゃあ、一度その戦車を修理できるか見てみるわ。\nユニット研究者としても異世界の搭乗機は気になるしね。|じゃあ、一度その戦車を修理できるか見てみるわ。\nユニット研究者としても異世界の搭乗機は気になるしね。
10240070|あれは特殊なものだし修理なんて……。|あれは特殊なものだし修理なんて……。
10240071|いや、でもそこまで言うならひとまず戦車を見てもらおう。\nチハを助けられる力をまた手に入れられるなら……！|いや、でもそこまで言うならひとまず戦車を見てもらおう。\nチハを助けられる力をまた手に入れられるなら……！
10240072|うわっ、でかいなこれ！！！|うわっ、でかいなこれ！！！
10240073|まじまじと見たことなかったけど、こうやって目の前にすると迫力あるねー。|まじまじと見たことなかったけど、こうやって目の前にすると迫力あるねー。
10240074|格納庫にあったミーシャとアピスの戦車をユニット研究所へ移送した。\nGoddess Kissの技術班が明らかにそわそわしているのが空気で分かる。|格納庫にあったミーシャとアピスの戦車をユニット研究所へ移送した。\nGoddess Kissの技術班が明らかにそわそわしているのが空気で分かる。
10240075|いいか、ワクワクするのはとても分かるが、まずは修理できるか見てくれ。|いいか、ワクワクするのはとても分かるが、まずは修理できるか見てくれ。
10240076|わかってるって！　ったく、信用ないのかよ！！|わかってるって！　ったく、信用ないのかよ！！
10240077|……と言いつつ、手が忙しなく動いてるわよ。|……と言いつつ、手が忙しなく動いてるわよ。
10240078|んじゃあ、とりあえず一通りチェックしちゃおっか。|んじゃあ、とりあえず一通りチェックしちゃおっか。
10240079|メイがミーシャの戦車に搭乗してみせる。\nしかし、いつまでたっても動かない。|メイがミーシャの戦車に搭乗してみせる。\nしかし、いつまでたっても動かない。
10240080|ん、あれ、ひょっとして結構特殊な起動方法だったりする？|ん、あれ、ひょっとして結構特殊な起動方法だったりする？
10240081|あー、それじゃ動かないんだ。\nちょっと席変わってもらっていいかい？|あー、それじゃ動かないんだ。\nちょっと席変わってもらっていいかい？
10240082|ミーシャが搭乗し、メイの前で操作してみせる。\nするとしばらくしてエンジン音が響き渡った。|ミーシャが搭乗し、メイの前で操作してみせる。\nするとしばらくしてエンジン音が響き渡った。
10240083|む、むむ……同じような操作したはずなのにおかしいなぁ。|む、むむ……同じような操作したはずなのにおかしいなぁ。
10240084|戦車についてちょっと説明不足だったかもしれないね。\nこれは「強化遺伝子」を持つ者にしか動かせないんだよ。|戦車についてちょっと説明不足だったかもしれないね。\nこれは「強化遺伝子」を持つ者にしか動かせないんだよ。
10240085|なんだそれ？　俺のリベレーションと同じような特殊能力か……？|なんだそれ？　俺のリベレーションと同じような特殊能力か……？
10240086|強化遺伝子計画……元の世界で猛威を振るっていた「機械」へ抵抗するための手段よ。\n旧文明の遺産である戦車を動かすにはそれが必要だったの。|強化遺伝子計画……元の世界で猛威を振るっていた「機械」へ抵抗するための手段よ。\n旧文明の遺産である戦車を動かすにはそれが必要だったの。
10240087|そう、つまりこれは「戦車娘」である私らにしか動かせないんだ。\n逆にいえば、私らの扱える武器はこれしかないってこと。|そう、つまりこれは「戦車娘」である私らにしか動かせないんだ。\n逆にいえば、私らの扱える武器はこれしかないってこと。
10240088|訓練なしでいきなりユニットを扱えと言ったって難しいだろうね。|訓練なしでいきなりユニットを扱えと言ったって難しいだろうね。
10240089|でも、今エンジンかかってるみたいだしこのまま動きそうじゃ……――。|でも、今エンジンかかってるみたいだしこのまま動きそうじゃ……――。
10240090|……プスン。|……プスン。
10240091|うんともすんとも言わなくなったね。|うんともすんとも言わなくなったね。
10240092|見ての通り。一応起動するはするけど、こんなんじゃ戦える状態じゃないよ。|見ての通り。一応起動するはするけど、こんなんじゃ戦える状態じゃないよ。
10240093|残念だけど、私は基地に戻ってレッスンに励んでようかしら……。|残念だけど、私は基地に戻ってレッスンに励んでようかしら……。
10240094|アピス！|アピス！
10240095|はいはい。全く、冗談通じないんだから。|はいはい。全く、冗談通じないんだから。
